Transaction ID,Age , Items ,Monthly Income,Transaction Time,Record,Gender,City Tier,Total Spend
TXN1580,26,3,18760,485.7524117,3,Female,Tier 1,4314.220419
TXN1581,49,2,18995,83.47203092,8,Male,Tier 2,8820.697111
TXN1582,38,15,18399,591.0108873,6,Female,Tier 1,6729.753894
TXN1583,51,13,28916,532.9266275,0,Male,Tier 2,6039.066742
TXN1584,47,1,10689,652.7242965,6,Female,Tier 2,5013.567324
TXN1585,36,8,3763,17.1202789,5,Female,Tier 3,3235.46316
TXN1586,21,1,5379,641.5924371,6,Male,Tier 3,4417.32027
TXN1587,56,14,20251,512.8241,6,Female,Tier 1,7106.391189
TXN1588,55,12,19435,646.0188508,5,Female,Tier 3,5939.936596
TXN1589,48,8,21093,145.8319403,9,Male,Tier 1,11022.30984
TXN1590,48,6,16773,688.8931521,6,Female,Tier 1,6334.509533
TXN1591,58,6,11995,926.2477532,5,Male,Tier 1,5095.584794
TXN1592,21,5,29395,900.8305432,3,Male,Tier 2,6132.293233
TXN1593,58,15,10091,953.867778,10,Male,Tier 1,11314.06478
TXN1594,58,7,14170,924.8922171,1,Male,Tier 3,3647.109112
TXN1595,35,2,4987,82.85668813,6,Male,Tier 3,4364.627103
TXN1596,24,11,25651,601.8097252,8,Female,Tier 3,9851.888933
TXN1597,24,6,21448,690.2493051,1,Male,Tier 2,4439.100598
TXN1598,22,12,7766,642.9007504,5,Female,Tier 3,4006.37647
TXN1599,56,13,9415,231.966546,9,Female,Tier 2,8996.76711
TXN1600,31,10,2512,853.2315451,2,Male,Tier 2,2138.646361
TXN1601,58,15,7545,217.0163396,6,Male,Tier 3,5369.143589
TXN1602,50,13,7118,810.7921387,6,Female,Tier 2,4971.335299
TXN1603,34,11,4011,42.40296248,3,Male,Tier 2,2615.968543
TXN1604,53,1,18628,39.84175204,0,Male,Tier 2,3798.233843
TXN1605,30,14,7488,928.5575197,4,Female,Tier 1,3554.58721
TXN1606,35,15,17561,892.2939459,5,Male,Tier 1,6177.862871
TXN1607,40,12,22341,488.0618221,0,Male,Tier 2,4899.997484
TXN1608,21,14,23260,252.5884265,5,Female,Tier 1,6535.903422
TXN1609,31,7,9133,577.5914901,1,Male,Tier 2,2699.112079
TXN1610,29,8,24219,265.1329104,3,Male,Tier 2,5480.775287
TXN1611,21,5,2446,846.353567,0,Male,Tier 3,1428.655183
TXN1612,25,13,14026,449.5782817,7,Female,Tier 3,6978.824778
TXN1613,34,2,21104,598.0512513,6,Male,Tier 1,6938.018186
TXN1614,54,7,16636,211.6395737,6,Male,Tier 2,6478.704034
TXN1615,27,4,19099,830.323153,1,Male,Tier 3,4103.774715
TXN1616,54,3,28954,123.5219377,0,Female,Tier 2,5148.27441
TXN1617,23,13,28193,286.5067989,7,Male,Tier 3,9315.307739
TXN1618,25,1,7945,866.7247289,5,Female,Tier 3,3646.200196
TXN1619,49,8,5371,872.9531303,2,Female,Tier 1,2233.488764
TXN1620,54,9,6042,903.4120095,1,Female,Tier 1,2252.888586
TXN1621,46,7,24559,784.05183,8,Male,Tier 3,9892.57749
TXN1622,40,15,9460,568.137194,9,Female,Tier 2,8994.419897
TXN1623,50,11,16793,401.2616835,0,Male,Tier 1,4228.292769
TXN1624,37,2,15949,379.3514508,5,Male,Tier 1,5262.916252
TXN1625,56,15,26521,163.1900173,5,Male,Tier 1,7473.081436
TXN1626,32,15,18089,755.2394882,10,Male,Tier 2,12277.62443
TXN1627,54,14,26442,908.0738545,2,Female,Tier 2,5650.851788
TXN1628,33,13,24399,631.2246077,1,Female,Tier 3,4916.868392
TXN1629,50,11,12862,568.8294338,3,Male,Tier 3,4035.377129
TXN1630,48,2,18727,609.9368069,10,Male,Tier 3,11928.04445
TXN1631,58,12,26057,529.729707,2,Male,Tier 2,5738.695104
TXN1632,43,7,20234,140.7938597,0,Male,Tier 3,4337.958371
TXN1633,36,10,17541,828.3849885,0,Male,Tier 3,4008.973222
TXN1634,56,11,10666,876.857357,3,Male,Tier 3,3799.771818
TXN1635,39,10,4412,907.9951735,3,Female,Tier 2,2339.187277
TXN1636,57,11,22263,658.9390055,6,Female,Tier 1,7403.078868
TXN1637,43,12,5379,241.8429208,3,Female,Tier 3,2529.782261
TXN1638,22,15,16306,211.4639377,4,Female,Tier 3,4642.02996
TXN1639,31,10,17254,727.204896,4,Male,Tier 1,5098.872008
TXN1640,37,6,19964,435.1959319,1,Male,Tier 2,4329.468483
TXN1641,50,9,19306,209.2772693,1,Female,Tier 2,4056.972206
TXN1642,48,8,14333,79.40978144,6,Female,Tier 2,5761.681746
TXN1643,33,1,23796,487.697633,10,Male,Tier 1,12599.68103
TXN1644,41,14,10252,493.1910218,4,Male,Tier 2,4167.707845
TXN1645,45,9,4521,665.0548678,2,Male,Tier 1,2417.175419
TXN1646,46,2,22134,910.5899364,10,Female,Tier 2,12178.49825
TXN1647,54,8,10511,265.1651375,1,Male,Tier 2,3152.001642
TXN1648,39,5,18651,297.4482266,8,Male,Tier 2,8887.284151
TXN1649,42,6,15365,92.1390779,0,Female,Tier 3,3192.194386
TXN1650,33,11,15381,21.3817295,10,Male,Tier 2,11549.62025
TXN1651,50,2,27476,239.1761155,8,Female,Tier 1,10024.56479
TXN1652,58,12,15690,828.2029617,9,Male,Tier 2,10318.28825
TXN1653,45,14,27708,281.5915843,2,Male,Tier 2,6067.901638
TXN1654,25,10,25419,47.11362279,2,Female,Tier 2,5079.904321
TXN1655,25,2,8586,69.11006669,2,Male,Tier 2,2464.593802
TXN1656,21,6,27600,84.00076697,6,Female,Tier 2,7624.172671
TXN1657,32,10,5594,631.9003048,6,Female,Tier 2,4634.909202
TXN1658,43,14,14260,649.0682682,4,Female,Tier 2,4607.835366
TXN1659,50,3,14769,769.7224026,1,Female,Tier 1,3361.983413
TXN1660,42,13,14269,504.5669807,7,Male,Tier 2,7449.286129
TXN1661,24,5,28960,460.2912835,8,Female,Tier 3,10091.59629
TXN1662,23,4,26509,695.2931291,9,Male,Tier 1,11587.54137
TXN1663,49,12,6669,449.6382024,0,Male,Tier 3,2555.63632
TXN1664,46,8,26737,500.0136921,3,Male,Tier 3,5841.027113
TXN1665,50,8,26719,284.3514234,8,Female,Tier 3,9936.528553
TXN1666,56,6,2466,478.955731,9,Female,Tier 2,7837.904112
TXN1667,39,5,12704,570.7588141,1,Male,Tier 1,3323.245263
TXN1668,56,12,19255,290.0409397,4,Female,Tier 3,5152.102259
TXN1669,45,4,23053,761.3909586,9,Female,Tier 1,10884.08535
TXN1670,49,7,13702,63.12475381,2,Male,Tier 3,3502.059641
TXN1671,20,10,28671,883.1201667,10,Female,Tier 3,13247.71794
TXN1672,42,12,12939,111.6274699,3,Male,Tier 3,3938.206031
TXN1673,40,2,8322,763.0610116,4,Male,Tier 1,3627.162255
TXN1674,21,1,10739,672.550172,10,Female,Tier 2,10197.08843
TXN1675,47,12,27075,743.9590075,7,Male,Tier 1,9357.049147
TXN1676,28,1,11261,838.3588749,7,Female,Tier 2,6091.137243
TXN1677,33,12,2209,276.4924385,5,Male,Tier 1,3550.180403
TXN1678,36,14,29761,716.8268086,2,Female,Tier 1,6134.431095
TXN1679,44,4,8556,755.7206129,0,Female,Tier 3,2103.236127
TXN1680,35,13,13696,133.9652486,0,Female,Tier 1,3412.099215
TXN1681,32,10,22008,767.4774183,0,Male,Tier 1,4756.706561
TXN1682,27,4,22581,822.1997017,7,Female,Tier 2,7913.291977
TXN1683,54,10,20374,334.7074953,8,Male,Tier 3,9334.859557
TXN1684,46,15,21685,293.2409219,0,Female,Tier 1,4750.472458
TXN1685,30,15,7915,53.23947717,10,Male,Tier 1,10646.33934
TXN1686,48,14,14794,249.0973995,6,Female,Tier 2,6162.481265
TXN1687,32,1,25871,385.7956796,9,Male,Tier 1,11339.26031
TXN1688,28,10,28834,808.1391834,6,Female,Tier 3,7900.592962
TXN1689,48,6,28686,457.7201776,6,Male,Tier 3,8222.704352
TXN1690,30,6,7117,514.6575412,6,Female,Tier 1,4725.44618
TXN1691,55,13,4360,770.7353258,6,Male,Tier 1,4936.434872
TXN1692,39,2,10203,952.7527225,4,Female,Tier 2,3545.954348
TXN1693,36,8,2455,298.0831712,3,Male,Tier 1,2420.262669
TXN1694,55,8,5277,488.5587888,6,Male,Tier 3,4823.186029
TXN1695,32,3,14167,235.3093544,6,Female,Tier 1,5636.958265
TXN1696,50,15,13981,252.1401331,6,Male,Tier 1,6524.058544
TXN1697,22,11,18156,248.1576148,6,Male,Tier 3,6646.617107
TXN1698,54,5,3196,806.4304431,9,Female,Tier 3,7755.031266
TXN1699,53,9,18618,195.4350771,8,Male,Tier 2,9011.093264
TXN1700,29,9,19452,76.1365921,10,Female,Tier 1,11836.42531
TXN1701,44,2,18879,363.4977918,7,Male,Tier 2,7610.544424
TXN1702,56,14,19372,422.5597639,7,Female,Tier 3,7923.03306
TXN1703,45,1,3039,472.476098,8,Female,Tier 3,6038.580997
TXN1704,52,7,28634,270.0231132,2,Female,Tier 1,5757.979765
TXN1705,37,6,16527,769.6579144,0,Male,Tier 2,3693.679774
TXN1706,55,15,5631,216.2088339,1,Female,Tier 2,2303.137343
TXN1707,33,6,20935,340.4080093,8,Female,Tier 2,8935.74299
TXN1708,44,13,17295,563.6215179,6,Male,Tier 1,6833.093103
TXN1709,29,4,5166,413.9579747,3,Female,Tier 2,2233.174548
TXN1710,24,14,15749,665.3348715,7,Female,Tier 2,7164.298275
TXN1711,28,12,4144,895.7195556,9,Male,Tier 3,8348.79178
TXN1712,60,3,29419,830.3439333,6,Male,Tier 3,8249.520148
TXN1713,20,5,29966,461.5023532,8,Female,Tier 2,10181.6104
TXN1714,57,12,14786,820.0148342,1,Male,Tier 3,3918.282171
TXN1715,43,11,16912,635.7667679,7,Female,Tier 3,7407.774028
TXN1716,45,6,6510,626.3398031,4,Female,Tier 3,3117.78733
TXN1717,24,7,28583,53.94524027,4,Male,Tier 1,6678.251642
TXN1718,48,1,11671,927.9417983,7,Male,Tier 1,6611.04632
TXN1719,48,12,15335,585.3377118,8,Male,Tier 3,8795.283663
TXN1720,45,12,22402,616.2684493,5,Male,Tier 2,6671.93907
TXN1721,37,9,27719,259.4594706,9,Female,Tier 2,11561.23153
TXN1722,57,4,5029,237.7260177,7,Male,Tier 1,5673.601917
TXN1723,25,9,9541,844.882096,5,Male,Tier 2,4512.491688
TXN1724,35,6,19390,461.9351366,8,Female,Tier 3,8618.251113
TXN1725,34,5,6386,604.4935523,1,Male,Tier 2,2223.039167
TXN1726,28,3,6889,630.356761,0,Male,Tier 1,2269.308642
TXN1727,32,2,16213,886.0954889,5,Male,Tier 3,5241.360129
TXN1728,23,4,16640,345.112397,3,Female,Tier 3,3909.374979
TXN1729,60,9,6901,68.19550295,9,Male,Tier 3,8645.500148
TXN1730,30,8,5406,770.9704039,6,Female,Tier 3,4325.348117
TXN1731,59,8,29193,877.2834729,4,Male,Tier 1,6982.870323
TXN1732,44,5,23337,634.9240869,6,Male,Tier 2,7299.566526
TXN1733,33,2,18127,978.7731278,9,Male,Tier 2,10156.09278
TXN1734,53,7,23959,212.1032704,2,Female,Tier 1,4997.244407
TXN1735,52,5,22712,304.6850335,0,Male,Tier 2,4751.185112
TXN1736,40,1,19891,565.2994155,1,Female,Tier 2,3784.877854
TXN1737,39,12,20451,516.6329517,0,Female,Tier 1,4418.96821
TXN1738,31,13,10602,745.4734886,2,Male,Tier 2,3463.282891
TXN1739,28,10,28370,317.5741567,8,Female,Tier 1,10317.97753
TXN1740,42,4,25308,0.691082844,0,Female,Tier 2,4489.153011
TXN1741,55,12,29912,334.3947262,1,Female,Tier 2,5877.225942
TXN1742,40,12,23341,347.9442527,9,Male,Tier 2,11342.27554
TXN1743,34,13,17780,207.2100136,4,Female,Tier 3,4945.247403
TXN1744,23,11,21531,384.8779831,10,Male,Tier 2,12664.64827
TXN1745,40,10,8092,248.1278177,5,Male,Tier 3,4276.929622
TXN1746,26,6,13204,74.71354489,10,Male,Tier 1,11188.4059
TXN1747,31,13,24444,166.8142642,3,Male,Tier 1,5756.402241
TXN1748,25,5,21303,91.93380904,3,Male,Tier 2,4854.376448
TXN1749,33,9,6867,487.2261749,4,Male,Tier 1,3586.42939
TXN1750,47,11,10945,487.5560788,8,Female,Tier 2,7673.84547
TXN1751,24,6,17187,566.7828539,7,Male,Tier 1,7580.035916
TXN1752,26,12,20604,574.2168984,9,Male,Tier 3,10830.48217
TXN1753,21,1,28401,710.5366017,5,Male,Tier 3,6898.970722
TXN1754,60,6,18694,663.6530373,7,Female,Tier 3,7572.938355
TXN1755,46,6,14674,330.3179076,5,Female,Tier 2,4898.655289
TXN1756,36,2,23468,544.5337915,0,Female,Tier 3,4285.802484
TXN1757,25,2,4212,931.5782048,2,Male,Tier 1,2042.461603
TXN1758,48,10,2615,791.9708538,8,Female,Tier 2,6434.413933
TXN1759,41,13,5920,738.5723409,5,Female,Tier 1,4006.501381
TXN1760,45,10,2998,892.2294555,7,Male,Tier 3,5448.391902
TXN1761,36,2,8653,392.9893803,9,Female,Tier 1,8493.362656
TXN1762,52,8,23628,171.7595561,8,Male,Tier 3,9824.985104
TXN1763,36,15,24774,352.585707,6,Male,Tier 1,7957.570816
TXN1764,34,13,9916,262.6674619,2,Female,Tier 3,2959.080299
TXN1765,24,6,9713,836.5311719,9,Female,Tier 3,8605.172787
TXN1766,29,13,8618,802.1157546,4,Female,Tier 2,3549.730033
TXN1767,51,3,5711,976.8867449,1,Male,Tier 1,2351.634422
TXN1768,32,14,24367,357.4029349,2,Female,Tier 2,5176.105482
TXN1769,40,4,2018,234.8682466,5,Female,Tier 2,2859.444507
TXN1770,27,7,26675,855.7233871,1,Male,Tier 3,5388.48334
TXN1771,25,11,29094,668.4278587,7,Male,Tier 3,9394.2497
TXN1772,28,14,23480,491.5605444,5,Female,Tier 1,6683.819778
TXN1773,48,6,5589,518.9044788,1,Female,Tier 1,2061.858742
TXN1774,36,11,25671,151.9960921,8,Female,Tier 3,9805.126255
TXN1775,53,1,29743,728.0626597,4,Male,Tier 3,6716.273204
TXN1776,59,5,14569,446.8549063,6,Male,Tier 3,6025.110999
TXN1777,26,12,26290,277.8505007,0,Male,Tier 2,5353.881118
TXN1778,59,11,29437,426.8959141,10,Male,Tier 2,13944.04816
TXN1779,55,5,12576,270.3332836,1,Male,Tier 3,3211.589952
TXN1780,30,7,10681,690.2552024,4,Female,Tier 1,3715.657297
TXN1781,49,5,3737,470.4272018,10,Female,Tier 3,9523.265205
TXN1782,36,11,10714,663.9133972,3,Male,Tier 2,3598.890066
TXN1783,56,8,20423,39.69394169,8,Male,Tier 1,9421.615436
TXN1784,49,5,20687,900.8968478,9,Female,Tier 3,10281.49208
TXN1785,39,8,8203,603.7745547,10,Male,Tier 2,10461.00344
TXN1786,58,14,12983,332.4947632,9,Male,Tier 2,9903.603055
TXN1787,29,6,22986,651.6064353,2,Male,Tier 3,4915.038207
TXN1788,59,1,24330,700.6808402,5,Male,Tier 1,6757.714101
TXN1789,28,11,11845,317.6024539,4,Male,Tier 1,4320.544714
TXN1790,37,15,3913,349.0716774,4,Male,Tier 1,3476.84779
TXN1791,58,5,13120,930.794637,0,Female,Tier 3,2919.885387
TXN1792,31,2,11921,862.3385839,9,Female,Tier 3,8829.692356
TXN1793,36,4,27332,816.8945882,5,Female,Tier 2,6786.678679
TXN1794,51,9,2299,300.4662834,5,Male,Tier 3,3503.291651
TXN1795,21,4,6592,461.3490093,5,Male,Tier 3,3774.865036
TXN1796,40,2,12405,92.38151935,3,Female,Tier 2,3175.887433
TXN1797,59,9,24261,864.6585391,5,Male,Tier 3,6939.49654
TXN1798,27,7,29901,877.5890296,9,Male,Tier 1,12239.45369
TXN1799,32,10,17390,830.6193852,7,Female,Tier 2,7325.084452
TXN1800,21,8,21225,137.6122755,2,Male,Tier 2,4751.355389
TXN1801,47,9,12134,394.8964531,6,Female,Tier 3,5584.492669
TXN1802,52,13,15797,86.87471242,2,Male,Tier 3,4175.179009
TXN1803,20,15,17863,118.5258398,2,Female,Tier 3,4066.570975
TXN1804,34,15,5481,183.5113548,1,Female,Tier 3,2157.516294
TXN1805,47,3,12869,298.7063564,6,Male,Tier 2,5625.618792
TXN1806,56,9,11117,994.6223251,5,Female,Tier 3,4640.977897
TXN1807,22,6,26871,282.7582305,2,Male,Tier 2,5409.531197
TXN1808,27,8,14468,397.1046475,5,Male,Tier 1,5305.752574
TXN1809,58,2,3703,906.9167928,6,Male,Tier 2,4433.95109
TXN1810,43,9,11700,250.0883446,10,Male,Tier 3,11016.27531
TXN1811,60,7,6156,45.28349339,7,Female,Tier 1,5669.638238
TXN1812,24,1,22297,974.6082591,6,Female,Tier 2,6739.177355
TXN1813,47,1,29849,399.3339821,9,Female,Tier 1,11706.4582
TXN1814,34,5,18158,727.9366911,0,Female,Tier 1,3757.909361
TXN1815,33,1,7420,932.2939581,3,Male,Tier 3,2762.53421
TXN1816,27,3,17309,149.8018826,4,Female,Tier 2,4428.508056
TXN1817,37,5,14966,142.8705418,6,Female,Tier 1,5892.138615
TXN1818,44,12,2500,164.9402945,9,Female,Tier 1,8063.707251
TXN1819,38,8,8157,954.5856594,4,Male,Tier 3,3688.137819
TXN1820,36,3,12253,716.8576741,2,Female,Tier 3,2929.232965
TXN1821,24,8,11106,47.52495846,5,Male,Tier 2,4515.254251
TXN1822,35,11,14474,843.3058692,8,Male,Tier 3,8560.991525
TXN1823,21,1,28326,985.4546542,8,Male,Tier 3,10112.55668
TXN1824,47,9,8360,423.2484948,0,Female,Tier 2,2316.659542
TXN1825,35,5,27091,397.5277486,6,Male,Tier 3,7732.331091
TXN1826,48,14,5055,166.3759351,0,Female,Tier 1,2091.359051
TXN1827,33,15,28525,632.1553127,3,Female,Tier 2,6191.411302
TXN1828,24,13,6835,340.1397195,0,Male,Tier 1,2584.415735
TXN1829,54,4,4578,794.1454066,1,Female,Tier 2,1824.690003
TXN1830,25,3,26488,827.3140795,4,Male,Tier 3,6203.57337
TXN1831,32,2,6008,281.4550667,7,Female,Tier 3,5153.785153
TXN1832,42,4,15075,52.55477378,5,Male,Tier 1,5171.973294
TXN1833,38,10,17275,490.4940251,5,Male,Tier 1,5930.975449
TXN1834,36,11,11751,294.7364571,4,Male,Tier 2,4251.199714
TXN1835,58,8,7662,963.9551684,1,Female,Tier 1,2513.705684
TXN1836,50,9,23576,258.045474,4,Female,Tier 3,5744.175953
TXN1837,49,13,16323,523.4578042,4,Male,Tier 2,5160.944497
TXN1838,50,5,14371,580.190799,6,Female,Tier 2,5679.75143
TXN1839,33,14,21280,283.7771245,9,Male,Tier 2,11020.27231
TXN1840,35,11,9441,499.8651703,8,Female,Tier 1,7505.328301
TXN1841,60,1,25696,300.5642037,0,Female,Tier 2,4763.193726
TXN1842,60,4,2490,897.8230209,8,Male,Tier 2,6578.112087
TXN1843,34,14,6633,467.0872141,2,Male,Tier 1,2973.629469
TXN1844,55,12,25300,292.6749765,10,Female,Tier 1,13169.10452
TXN1845,53,12,16625,811.0689873,4,Female,Tier 2,4912.262108
TXN1846,60,1,4864,679.3369394,0,Female,Tier 2,1716.808523
TXN1847,54,5,14783,953.4840746,3,Male,Tier 3,4056.960267
TXN1848,49,9,23104,769.9406209,10,Female,Tier 1,12652.71169
TXN1849,58,10,14735,254.0165921,5,Male,Tier 3,5508.398285
TXN1850,51,10,13332,766.9860985,2,Female,Tier 3,3366.01842
TXN1851,24,7,5029,569.1670577,5,Male,Tier 2,3838.536052
TXN1852,55,9,26741,507.7216803,1,Female,Tier 3,5185.712571
TXN1853,42,12,12344,39.72528313,5,Female,Tier 1,4768.168777
TXN1854,41,3,16781,641.5820401,1,Female,Tier 3,3518.87522
TXN1855,56,1,27358,126.6157182,8,Male,Tier 3,10087.24178
TXN1856,25,8,27977,669.7914153,1,Female,Tier 1,5274.143958
TXN1857,41,9,23694,420.7313256,4,Male,Tier 3,6025.106813
TXN1858,52,14,29776,664.1928236,6,Male,Tier 1,8925.373764
TXN1859,58,1,14115,495.658018,2,Male,Tier 3,3437.507885
TXN1860,23,5,16640,177.5349593,9,Male,Tier 3,9850.902963
TXN1861,56,8,8536,367.4018314,4,Male,Tier 3,3787.52046
TXN1862,56,1,10472,309.8278624,3,Female,Tier 1,3038.49097
TXN1863,23,1,19627,110.6886499,8,Female,Tier 3,8316.753322
TXN1864,32,14,7562,565.3803296,1,Female,Tier 3,2334.534069
TXN1865,41,2,17626,890.0697916,6,Male,Tier 2,6355.586752
TXN1866,59,5,14348,160.5890649,3,Female,Tier 3,3646.35052
TXN1867,58,5,20324,419.9634871,8,Female,Tier 1,9137.214166
TXN1868,22,10,4371,636.8911625,0,Male,Tier 3,2096.056522
TXN1869,24,11,10602,912.4255446,8,Female,Tier 2,7688.612756
TXN1870,60,3,13901,679.8120978,7,Male,Tier 3,7029.033135
TXN1871,20,4,29454,484.6239447,5,Male,Tier 3,7204.302564
TXN1872,44,9,18255,227.2054269,5,Male,Tier 1,5957.553947
TXN1873,29,3,7536,911.1174401,9,Male,Tier 2,8668.33201
TXN1874,40,13,8291,700.7565339,10,Male,Tier 2,10830.67268
TXN1875,59,14,13712,892.8483148,9,Male,Tier 2,10039.85234
TXN1876,23,9,10809,892.1937311,0,Male,Tier 1,3103.395917
TXN1877,46,5,13092,368.9040893,10,Female,Tier 2,10896.95731
TXN1878,25,8,18202,709.4544349,3,Male,Tier 2,4621.971374
TXN1879,30,8,8227,815.1021698,2,Female,Tier 2,2525.910876
TXN1880,50,13,6374,166.8297482,8,Male,Tier 2,7423.620362
TXN1881,51,11,21698,767.1834057,5,Male,Tier 1,6708.851997
TXN1882,53,2,12950,677.6971534,10,Male,Tier 2,11112.06953
TXN1883,46,1,8569,469.8918569,8,Male,Tier 3,7314.842805
TXN1884,41,10,18831,712.561123,7,Female,Tier 1,7794.576458
TXN1885,37,15,29849,406.6169073,9,Female,Tier 1,12206.24312
TXN1886,27,6,10281,655.7629925,1,Male,Tier 1,3031.82469
TXN1887,41,7,16466,878.6352549,3,Female,Tier 1,4301.859785
TXN1888,20,5,3409,613.6016286,9,Female,Tier 1,7746.113225
TXN1889,44,11,29130,550.6489978,3,Female,Tier 3,6181.166408
TXN1890,53,12,26868,969.3184296,4,Female,Tier 2,6412.452976
TXN1891,51,10,18536,913.8489814,0,Male,Tier 3,4363.487443
TXN1892,22,8,5355,492.5088263,7,Male,Tier 3,5589.135648
TXN1893,57,15,15206,303.7809998,0,Female,Tier 2,3718.156061
TXN1894,38,8,19765,701.5550053,4,Female,Tier 1,5142.962501
TXN1895,59,3,15706,786.665365,9,Male,Tier 1,9956.453577
TXN1896,20,6,26534,984.9448146,2,Male,Tier 3,5494.180861
TXN1897,20,6,18609,92.17293449,10,Female,Tier 3,11533.2763
TXN1898,20,12,28055,912.6912641,6,Male,Tier 3,8203.026735
TXN1899,29,15,6336,577.35089,6,Female,Tier 1,4878.28833
TXN1900,57,9,16440,32.45347594,6,Female,Tier 3,6056.870468
TXN1901,45,11,10336,868.5037852,1,Male,Tier 3,3200.277172
TXN1902,59,15,25160,362.2455267,3,Female,Tier 3,5791.479226
TXN1903,50,4,18524,265.5597595,0,Female,Tier 2,3736.016227
TXN1904,52,12,21421,15.28626095,3,Female,Tier 3,4833.15905
TXN1905,47,1,28536,908.266991,2,Male,Tier 1,5879.961024
TXN1906,47,1,23050,304.6234786,7,Female,Tier 2,7954.520583
TXN1907,34,1,11262,126.5130911,5,Male,Tier 2,4361.175624
TXN1908,23,8,16338,92.29363889,2,Female,Tier 1,3645.956848
TXN1909,34,11,18206,866.9953307,6,Male,Tier 3,6667.446022
TXN1910,40,4,9642,714.6439964,7,Male,Tier 2,6339.353221
TXN1911,28,1,10760,490.5346281,6,Female,Tier 3,4805.811313
TXN1912,22,15,3784,361.3075833,10,Female,Tier 1,9950.85367
TXN1913,51,5,3606,632.583431,7,Male,Tier 2,5492.656027
TXN1914,43,5,9468,11.83328024,1,Female,Tier 1,2473.510515
TXN1915,43,13,7431,127.9833078,9,Female,Tier 3,8651.339907
TXN1916,33,14,8581,374.918069,4,Male,Tier 3,3800.149966
TXN1917,48,4,19256,369.8701365,5,Female,Tier 3,5419.867004
TXN1918,20,5,26797,792.4033225,9,Female,Tier 1,11288.4192
TXN1919,34,3,10464,933.7044983,5,Female,Tier 3,4052.283022
TXN1920,48,15,25043,28.64057604,6,Female,Tier 1,7700.892521
TXN1921,26,1,15330,508.1855341,9,Male,Tier 3,9561.076804
TXN1922,53,4,29584,558.5036227,8,Female,Tier 3,10272.59561
TXN1923,33,2,9784,383.8764378,7,Female,Tier 3,5784.663392
TXN1924,60,2,5402,147.4025349,8,Female,Tier 1,6564.443508
TXN1925,51,3,24141,42.7018333,0,Male,Tier 2,4757.194652
TXN1926,54,11,16725,975.8143142,5,Male,Tier 2,5782.348795
TXN1927,23,10,11151,287.9096374,9,Male,Tier 3,9242.550195
TXN1928,28,1,5647,151.4366269,9,Male,Tier 1,8254.047667
TXN1929,20,8,27061,723.455031,9,Female,Tier 3,11279.06573
TXN1930,41,3,9462,87.47924248,6,Female,Tier 2,4716.234847
TXN1931,58,8,15591,807.4255769,6,Male,Tier 3,6392.104596
TXN1932,49,7,28718,65.05196191,4,Male,Tier 3,6687.632369
TXN1933,24,13,26308,223.4771197,4,Female,Tier 2,6162.729635
TXN1934,40,10,4794,859.887861,5,Female,Tier 2,3673.206259
TXN1935,35,11,14756,936.3705256,7,Male,Tier 2,7426.189019
TXN1936,47,4,28192,686.9191472,1,Male,Tier 3,5538.490562
TXN1937,53,1,25814,78.49800447,8,Female,Tier 1,9517.878874
TXN1938,54,6,6464,735.8218,9,Male,Tier 2,8551.251839
TXN1939,38,4,2074,72.89050389,9,Male,Tier 3,7697.34167
TXN1940,35,9,10231,889.025784,7,Male,Tier 1,6718.185682
TXN1941,45,9,9417,713.3966293,2,Female,Tier 2,2860.622776
TXN1942,42,14,13996,866.5524584,6,Female,Tier 3,5956.923832
TXN1943,22,4,13870,356.6452971,2,Female,Tier 1,3142.463321
TXN1944,27,1,25914,286.1971432,1,Male,Tier 2,4886.766529
TXN1945,26,14,11354,68.82365453,7,Male,Tier 1,6826.518019
TXN1946,43,6,6064,579.3271586,10,Female,Tier 2,9795.358351
TXN1947,51,2,16458,657.5869832,8,Female,Tier 1,8318.788334
TXN1948,40,13,28031,955.4946968,8,Male,Tier 3,10690.96584
TXN1949,46,8,14906,872.6996736,4,Female,Tier 1,4507.59281
TXN1950,38,3,6639,65.3971056,9,Female,Tier 2,8169.380427
TXN1951,31,4,15274,470.8123834,2,Female,Tier 3,3258.124459
TXN1952,47,15,5118,548.3820772,2,Female,Tier 1,2516.347996
TXN1953,29,8,5989,278.2891934,0,Male,Tier 1,2319.799634
TXN1954,60,14,6297,446.8421377,6,Female,Tier 2,4938.309758
TXN1955,44,8,5099,886.6083519,2,Male,Tier 2,2498.362853
TXN1956,57,3,12555,257.1075361,5,Male,Tier 1,4904.923557
TXN1957,29,13,19521,339.0110387,3,Male,Tier 3,5056.750307
TXN1958,55,13,26781,2.317441402,2,Female,Tier 1,5441.390547
TXN1959,28,14,21358,190.7465021,9,Female,Tier 2,10771.72023
TXN1960,35,14,27806,734.3225483,9,Male,Tier 3,12098.46326
TXN1961,57,12,5218,807.1267084,3,Male,Tier 2,3066.973095
TXN1962,35,10,9997,291.2239534,6,Male,Tier 1,5695.717055
TXN1963,37,13,15377,777.6887146,4,Male,Tier 2,4869.236908
TXN1964,22,13,8720,790.9676103,3,Male,Tier 3,3332.394793
TXN1965,39,12,6717,926.8749962,2,Male,Tier 1,2931.991788
TXN1966,58,5,14005,849.9316541,0,Female,Tier 1,3217.6884
TXN1967,26,6,21124,124.8067035,10,Female,Tier 2,11989.68975
