Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1932,Lake Placid,Ice Hockey,Ice Hockey,"DUNCANSON, Albert",CAN,Men,Ice Hockey,Gold
1932,Lake Placid,Ice Hockey,Ice Hockey,"GARBUTT, George",CAN,Men,Ice Hockey,Gold
1932,Lake Placid,Ice Hockey,Ice Hockey,"HINKEL, Roy",CAN,Men,Ice Hockey,Gold
1932,Lake Placid,Ice Hockey,Ice Hockey,"LINDQUIST, C. Victor",CAN,Men,Ice Hockey,Gold
1932,Lake Placid,Ice Hockey,Ice Hockey,"MALLOY, Norman",CAN,Men,Ice Hockey,Gold
1932,Lake Placid,Ice Hockey,Ice Hockey,"MONSON, Walter",CAN,Men,Ice Hockey,Gold
1932,Lake Placid,Ice Hockey,Ice Hockey,"MOORE, Kenneth",CAN,Men,Ice Hockey,Gold
1932,Lake Placid,Ice Hockey,Ice Hockey,"RIVERS, N.Romeo",CAN,Men,Ice Hockey,Gold
1932,Lake Placid,Ice Hockey,Ice Hockey,"SIMPSON, Harold",CAN,Men,Ice Hockey,Gold
1932,Lake Placid,Ice Hockey,Ice Hockey,"SUTHERLAND, Hugh",CAN,Men,Ice Hockey,Gold
1932,Lake Placid,Ice Hockey,Ice Hockey,"WAGNER, W. Stanley",CAN,Men,Ice Hockey,Gold
1932,Lake Placid,Ice Hockey,Ice Hockey,"WISE, J. Alliston",CAN,Men,Ice Hockey,Gold
1932,Lake Placid,Ice Hockey,Ice Hockey,"ANDERSON, Osborn",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,Ice Hockey,"BENT, John Peale",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,Ice Hockey,"CHASE, John Pierce",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,Ice Hockey,"COOKMAN, John Emery",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,Ice Hockey,"EVERETT, Douglas Newton",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,Ice Hockey,"FARRELL, Franklin",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,Ice Hockey,"FITZGERALD, Joseph",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,Ice Hockey,"FRAZIER, Edward Hartwell",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,Ice Hockey,"GARRISON, John Bright",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,Ice Hockey,"HALLOCK, Gerard",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,Ice Hockey,"LIVINGSTON, Robert Cambridge",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,Ice Hockey,"NELSON, Francis Augustus",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,Ice Hockey,"PALMER, Winthrop Hale",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Ice Hockey,Ice Hockey,"SMITH, Gordon",USA,Men,Ice Hockey,Silver
1932,Lake Placid,Skating,Figure skating,"WILSON, Montgomery",CAN,Men,Individual,Bronze
1932,Lake Placid,Skating,Figure skating,"SCHÄFER, Karl",AUT,Men,Individual,Gold
1932,Lake Placid,Skating,Figure skating,"GRAFSTRÖM, Gillis",SWE,Men,Individual,Silver
1932,Lake Placid,Skating,Figure skating,"VINSON, Maribel",USA,Women,Individual,Bronze
1932,Lake Placid,Skating,Figure skating,"HENIE, Sonja",NOR,Women,Individual,Gold
1932,Lake Placid,Skating,Figure skating,"BURGER, Fritzi",AUT,Women,Individual,Silver
1932,Lake Placid,Skating,Figure skating,"ROTTER, Emilia",HUN,Women,Pairs,Bronze
1932,Lake Placid,Skating,Figure skating,"SZOLLAS, Laszlo",HUN,Men,Pairs,Bronze
1932,Lake Placid,Skating,Figure skating,"BRUNET, Andrée",FRA,Women,Pairs,Gold
1932,Lake Placid,Skating,Figure skating,"BRUNET, Pierre",FRA,Men,Pairs,Gold
1932,Lake Placid,Skating,Figure skating,"BADGER, Sherwin",USA,Men,Pairs,Silver
1932,Lake Placid,Skating,Figure skating,"LOUGHRAN, Beatrix",USA,Women,Pairs,Silver
1932,Lake Placid,Skating,Speed skating,"STACK, Frank",CAN,Men,10000M,Bronze
1932,Lake Placid,Skating,Speed skating,"JAFFEE, Irving",USA,Men,10000M,Gold
1932,Lake Placid,Skating,Speed skating,"BALLANGRUD, Ivar",NOR,Men,10000M,Silver
1932,Lake Placid,Skating,Speed skating,"LOGAN, William F.",CAN,Men,1500M,Bronze
1932,Lake Placid,Skating,Speed skating,"SHEA, John A.",USA,Men,1500M,Gold
1932,Lake Placid,Skating,Speed skating,"HURD, Alexander",CAN,Men,1500M,Silver
1932,Lake Placid,Skating,Speed skating,"LOGAN, William F.",CAN,Men,5000M,Bronze
1932,Lake Placid,Skating,Speed skating,"JAFFEE, Irving",USA,Men,5000M,Gold
1932,Lake Placid,Skating,Speed skating,"MURPHY, Edward",USA,Men,5000M,Silver
1932,Lake Placid,Skating,Speed skating,"HURD, Alexander",CAN,Men,500M,Bronze
1932,Lake Placid,Skating,Speed skating,"SHEA, John A.",USA,Men,500M,Gold
1932,Lake Placid,Skating,Speed skating,"EVENSEN, Bernt",NOR,Men,500M,Silver
1932,Lake Placid,Skiing,Cross Country Skiing,"SAARINEN, Veli",FIN,Men,18KM,Bronze
1932,Lake Placid,Skiing,Cross Country Skiing,"UTTERSTRÖM, Sven",SWE,Men,18KM,Gold
1932,Lake Placid,Skiing,Cross Country Skiing,"WIKSTRÖM, Axel",SWE,Men,18KM,Silver
1932,Lake Placid,Skiing,Cross Country Skiing,"RUSTADSTUEN, Arne",NOR,Men,50KM,Bronze
1932,Lake Placid,Skiing,Cross Country Skiing,"SAARINEN, Veli",FIN,Men,50KM,Gold
1932,Lake Placid,Skiing,Cross Country Skiing,"LIIKKANEN, Väinö",FIN,Men,50KM,Silver
1932,Lake Placid,Skiing,Nordic Combined,"VINJARENGEN, Hans",NOR,Men,Individual,Bronze
1932,Lake Placid,Skiing,Nordic Combined,"GROTTUMSBRAATEN, Johan",NOR,Men,Individual,Gold
1932,Lake Placid,Skiing,Nordic Combined,"STENEN, Ole",NOR,Men,Individual,Silver
1932,Lake Placid,Skiing,Ski Jumping,"WALBERG, Kaare",NOR,Men,K90 Individual (70M),Bronze
1932,Lake Placid,Skiing,Ski Jumping,"RUUD, Birger",NOR,Men,K90 Individual (70M),Gold
1932,Lake Placid,Skiing,Ski Jumping,"BECK, Hans",NOR,Men,K90 Individual (70M),Silver
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh,"CARDNO, James Farquhar",GBR,Men,Four-Man,Bronze
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh,"DUGDALE, Gary",GBR,Men,Four-Man,Bronze
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh,"GREEN, Charles Patrick",GBR,Men,Four-Man,Bronze
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh,"MCEVOY, Frederick James",GBR,Men,Four-Man,Bronze
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh,"BEERLI, Joseph",SUI,Men,Four-Man,Gold
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh,"BOUVIER, Charles",SUI,Men,Four-Man,Gold
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh,"GARTMANN, Arnold",SUI,Men,Four-Man,Gold
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh,"MUSY, Pierre",SUI,Men,Four-Man,Gold
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh,"AICHELE, Hans",SUI,Men,Four-Man,Silver
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh,"BÜTIKOFER, Hans",SUI,Men,Four-Man,Silver
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh,"CAPADRUTT, Reto",SUI,Men,Four-Man,Silver
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh,"FEIERABEND, Fritz",SUI,Men,Four-Man,Silver
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh,"COLGATE, Gilbert",USA,Men,Two-Man,Bronze
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh,"LAWRENCE, Richard Webster",USA,Men,Two-Man,Bronze
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh,"BROWN, Ivan Elmore",USA,Men,Two-Man,Gold
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh,"WASHBOND, Alan M.",USA,Men,Two-Man,Gold
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh,"BEERLI, Joseph",SUI,Men,Two-Man,Silver
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh,"FEIERABEND, Fritz",SUI,Men,Two-Man,Silver
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"GARRISON, John Bright",USA,Men,Ice Hockey,Bronze
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"KAMMER, August",USA,Men,Ice Hockey,Bronze
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"LA BATTE, Philip William",USA,Men,Ice Hockey,Bronze
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"LAX, John Charles",USA,Men,Ice Hockey,Bronze
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"MOONE, Thomas",USA,Men,Ice Hockey,Bronze
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"ROSS, Eldridge Baker",USA,Men,Ice Hockey,Bronze
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"ROWE, Paul Edward",USA,Men,Ice Hockey,Bronze
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"SHAUGHNESSY, Francis John",USA,Men,Ice Hockey,Bronze
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"SMITH, Gordon",USA,Men,Ice Hockey,Bronze
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"SPAIN, Francis Jones",USA,Men,Ice Hockey,Bronze
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"STUBBS, Frank Raymond",USA,Men,Ice Hockey,Bronze
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"ARCHER, Alexander",GBR,Men,Ice Hockey,Gold
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"BORLAND, James Andrew",GBR,Men,Ice Hockey,Gold
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"BRENCHLEY, Edgar",GBR,Men,Ice Hockey,Gold
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"CHAPPELL, James",GBR,Men,Ice Hockey,Gold
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"COWARD, John",GBR,Men,Ice Hockey,Gold
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"DAILLEY, Gordon Debenham",GBR,Men,Ice Hockey,Gold
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"DAVEY, John Gerald",GBR,Men,Ice Hockey,Gold
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"ERHARDT, Carl",GBR,Men,Ice Hockey,Gold
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"FOSTER, James",GBR,Men,Ice Hockey,Gold
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"KILPATRICK, John",GBR,Men,Ice Hockey,Gold
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"STINCHCOMBE, Archibald",GBR,Men,Ice Hockey,Gold
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"WYMAN, Robert",GBR,Men,Ice Hockey,Gold
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"DEACON, Maxwell Arnold",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"FARGUHARSON, Hugh",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"FARMER-HORN, Kenneth",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"HAGGARTY, James",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"KITCHEN, Walter",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"MILTON, Raymond",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"MOORE, Francis",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"MURRAY, Herman",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"NASH, Arthur",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"NEVILLE, David John",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"SINCLAIR, Alexander",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"ST.GERMAIN, Ralph",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,Ice Hockey,"THOMSON, William",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Skating,Figure skating,"KASPAR, Felix",AUT,Men,Individual,Bronze
1936,Garmisch Partenkirchen,Skating,Figure skating,"SCHÄFER, Karl",AUT,Men,Individual,Gold
1936,Garmisch Partenkirchen,Skating,Figure skating,"BAIER, Ernst",GER,Men,Individual,Silver
1936,Garmisch Partenkirchen,Skating,Figure skating,"HULTEN, Vivi-Anne",SWE,Women,Individual,Bronze
1936,Garmisch Partenkirchen,Skating,Figure skating,"HENIE, Sonja",NOR,Women,Individual,Gold
1936,Garmisch Partenkirchen,Skating,Figure skating,"COLLEDGE, Cecilia",GBR,Women,Individual,Silver
1936,Garmisch Partenkirchen,Skating,Figure skating,"ROTTER, Emilia",HUN,Women,Pairs,Bronze
1936,Garmisch Partenkirchen,Skating,Figure skating,"SZOLLAS, Laszlo",HUN,Men,Pairs,Bronze
1936,Garmisch Partenkirchen,Skating,Figure skating,"BAIER, Ernst",GER,Men,Pairs,Gold
1936,Garmisch Partenkirchen,Skating,Figure skating,"HERBER, Maxi",GER,Women,Pairs,Gold
1936,Garmisch Partenkirchen,Skating,Figure skating,"PAUSIN, Erik",AUT,Men,Pairs,Silver
1936,Garmisch Partenkirchen,Skating,Figure skating,"PAUSIN, Ilse",AUT,Women,Pairs,Silver
1936,Garmisch Partenkirchen,Skating,Speed skating,"STIEPL, Max",AUT,Men,10000M,Bronze
1936,Garmisch Partenkirchen,Skating,Speed skating,"BALLANGRUD, Ivar",NOR,Men,10000M,Gold
1936,Garmisch Partenkirchen,Skating,Speed skating,"WASENIUS, Birger",FIN,Men,10000M,Silver
1936,Garmisch Partenkirchen,Skating,Speed skating,"WASENIUS, Birger",FIN,Men,1500M,Bronze
1936,Garmisch Partenkirchen,Skating,Speed skating,"MATHISEN, Charles",NOR,Men,1500M,Gold
1936,Garmisch Partenkirchen,Skating,Speed skating,"BALLANGRUD, Ivar",NOR,Men,1500M,Silver
1936,Garmisch Partenkirchen,Skating,Speed skating,"OJALA, Antero",FIN,Men,5000M,Bronze
1936,Garmisch Partenkirchen,Skating,Speed skating,"BALLANGRUD, Ivar",NOR,Men,5000M,Gold
1936,Garmisch Partenkirchen,Skating,Speed skating,"WASENIUS, Birger",FIN,Men,5000M,Silver
1936,Garmisch Partenkirchen,Skating,Speed skating,"FREISINGER, Leo",USA,Men,500M,Bronze
1936,Garmisch Partenkirchen,Skating,Speed skating,"BALLANGRUD, Ivar",NOR,Men,500M,Gold
1936,Garmisch Partenkirchen,Skating,Speed skating,"KROG, Georg",NOR,Men,500M,Silver
1936,Garmisch Partenkirchen,Skiing,Alpine Skiing,"ALLAIS, Emile",FRA,Men,Alpine Combined,Bronze
1936,Garmisch Partenkirchen,Skiing,Alpine Skiing,"PFNÜR, Franz",GER,Men,Alpine Combined,Gold
1936,Garmisch Partenkirchen,Skiing,Alpine Skiing,"LANTSCHNER, Gustav",GER,Men,Alpine Combined,Silver
1936,Garmisch Partenkirchen,Skiing,Alpine Skiing,"SCHOU-NILSEN, Laila",NOR,Women,Alpine Combined,Bronze
1936,Garmisch Partenkirchen,Skiing,Alpine Skiing,"CRANZ, Christel",GER,Women,Alpine Combined,Gold
1936,Garmisch Partenkirchen,Skiing,Alpine Skiing,"GRASEGGER, Käthe",GER,Women,Alpine Combined,Silver
1936,Garmisch Partenkirchen,Skiing,Cross Country Skiing,"NIEMI, Pekka",FIN,Men,18KM,Bronze
1936,Garmisch Partenkirchen,Skiing,Cross Country Skiing,"LARSSON, Erik August",SWE,Men,18KM,Gold
1936,Garmisch Partenkirchen,Skiing,Cross Country Skiing,"HAGEN, Oddbjorn",NOR,Men,18KM,Silver
1936,Garmisch Partenkirchen,Skiing,Cross Country Skiing,"BERGER, John",SWE,Men,4X10KM Relay,Bronze
1936,Garmisch Partenkirchen,Skiing,Cross Country Skiing,"HÄGGBLAD, Artur",SWE,Men,4X10KM Relay,Bronze
1936,Garmisch Partenkirchen,Skiing,Cross Country Skiing,"LARSSON, Erik August",SWE,Men,4X10KM Relay,Bronze
1936,Garmisch Partenkirchen,Skiing,Cross Country Skiing,"MATSBO, Martin",SWE,Men,4X10KM Relay,Bronze
1936,Garmisch Partenkirchen,Skiing,Cross Country Skiing,"JALKANEN, Kalle",FIN,Men,4X10KM Relay,Gold
1936,Garmisch Partenkirchen,Skiing,Cross Country Skiing,"KARPPINEN, Klaus",FIN,Men,4X10KM Relay,Gold
1936,Garmisch Partenkirchen,Skiing,Cross Country Skiing,"LÄHDE, Matti",FIN,Men,4X10KM Relay,Gold
1936,Garmisch Partenkirchen,Skiing,Cross Country Skiing,"NURMELA, Sulo",FIN,Men,4X10KM Relay,Gold
1936,Garmisch Partenkirchen,Skiing,Cross Country Skiing,"BRODAHL, Sverre",NOR,Men,4X10KM Relay,Silver
1936,Garmisch Partenkirchen,Skiing,Cross Country Skiing,"HAGEN, Oddbjorn",NOR,Men,4X10KM Relay,Silver
1936,Garmisch Partenkirchen,Skiing,Cross Country Skiing,"HOFFSBAKKEN, Olaf",NOR,Men,4X10KM Relay,Silver
1936,Garmisch Partenkirchen,Skiing,Cross Country Skiing,"IVERSEN, Bjarne",NOR,Men,4X10KM Relay,Silver
1936,Garmisch Partenkirchen,Skiing,Cross Country Skiing,"ENGLUND, Nils-Joel",SWE,Men,50KM,Bronze
1936,Garmisch Partenkirchen,Skiing,Cross Country Skiing,"WIKLUND, Elis",SWE,Men,50KM,Gold
1936,Garmisch Partenkirchen,Skiing,Cross Country Skiing,"WIKSTRÖM, Axel",SWE,Men,50KM,Silver
1936,Garmisch Partenkirchen,Skiing,Nordic Combined,"BRODAHL, Sverre",NOR,Men,Individual,Bronze
1936,Garmisch Partenkirchen,Skiing,Nordic Combined,"HAGEN, Oddbjorn",NOR,Men,Individual,Gold
1936,Garmisch Partenkirchen,Skiing,Nordic Combined,"HOFFSBAKKEN, Olaf",NOR,Men,Individual,Silver
1936,Garmisch Partenkirchen,Skiing,Ski Jumping,"ANDERSEN, Reidar",NOR,Men,K90 Individual (70M),Bronze
1936,Garmisch Partenkirchen,Skiing,Ski Jumping,"RUUD, Birger",NOR,Men,K90 Individual (70M),Gold
1936,Garmisch Partenkirchen,Skiing,Ski Jumping,"ERIKSSON, Sven",SWE,Men,K90 Individual (70M),Silver
1948,St.Moritz,Bobsleigh,Bobsleigh,"BICKFORD, James John",USA,Men,Four-Man,Bronze
1948,St.Moritz,Bobsleigh,Bobsleigh,"DUPREE, Donald",USA,Men,Four-Man,Bronze
1948,St.Moritz,Bobsleigh,Bobsleigh,"DUPREE, William",USA,Men,Four-Man,Bronze
1948,St.Moritz,Bobsleigh,Bobsleigh,"HICKS, Thomas",USA,Men,Four-Man,Bronze
1948,St.Moritz,Bobsleigh,Bobsleigh,"D'AMICO, William",USA,Men,Four-Man,Gold
1948,St.Moritz,Bobsleigh,Bobsleigh,"MARTIN, Patrick Henry",USA,Men,Four-Man,Gold
1948,St.Moritz,Bobsleigh,Bobsleigh,"RIMKUS, Edward",USA,Men,Four-Man,Gold
1948,St.Moritz,Bobsleigh,Bobsleigh,"TYLER, Francis William",USA,Men,Four-Man,Gold
1948,St.Moritz,Bobsleigh,Bobsleigh,"HOUBEN, Max",BEL,Men,Four-Man,Silver
1948,St.Moritz,Bobsleigh,Bobsleigh,"MANSVELD, Freddy",BEL,Men,Four-Man,Silver
1948,St.Moritz,Bobsleigh,Bobsleigh,"MOUVET, Jacques",BEL,Men,Four-Man,Silver
1948,St.Moritz,Bobsleigh,Bobsleigh,"NIELS, Louis-Georges",BEL,Men,Four-Man,Silver
1948,St.Moritz,Bobsleigh,Bobsleigh,"CARRON, Schuyler",USA,Men,Two-Man,Bronze
1948,St.Moritz,Bobsleigh,Bobsleigh,"FORTUNE, Frederick Joseph",USA,Men,Two-Man,Bronze
1948,St.Moritz,Bobsleigh,Bobsleigh,"ENDRICH, Felix",SUI,Men,Two-Man,Gold
1948,St.Moritz,Bobsleigh,Bobsleigh,"WALLER, Friedrich",SUI,Men,Two-Man,Gold
1948,St.Moritz,Bobsleigh,Bobsleigh,"EBERHARD, Paul Hans",SUI,Men,Two-Man,Silver
1948,St.Moritz,Bobsleigh,Bobsleigh,"FEIERABEND, Fritz",SUI,Men,Two-Man,Silver
1948,St.Moritz,Bobsleigh,Skeleton,"CRAMMOND, John",GBR,Men,Individual,Bronze
1948,St.Moritz,Bobsleigh,Skeleton,"BIBBIA, Nino",ITA,Men,Individual,Gold
1948,St.Moritz,Bobsleigh,Skeleton,"HEATON, John",USA,Men,Individual,Silver
1948,St.Moritz,Ice Hockey,Ice Hockey,"BÄNNINGER, Hans",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,Ice Hockey,"BIELER, Alfred",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,Ice Hockey,"BOLLER, Heinrich",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,Ice Hockey,"CATTINI, Ferdinand",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,Ice Hockey,"CATTINI, Hans",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,Ice Hockey,"DÜRST, Hans",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,Ice Hockey,"DÜRST, Walter Paul",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,Ice Hockey,"HANDSCHIN, Emil",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,Ice Hockey,"LOHRER, Heini",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,Ice Hockey,"LOHRER, Werner",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,Ice Hockey,"PERL, Reto",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,Ice Hockey,"POLTERA, Gebhard",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,Ice Hockey,"POLTERA, Ulrich",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,Ice Hockey,"RÜEDI, Beat",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,Ice Hockey,"SCHUBIGER, Otto",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,Ice Hockey,"TORRIANI, Richard",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,Ice Hockey,"TREPP, Hans",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,Ice Hockey,"BROOKS, H.",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,Ice Hockey,"DOWEY, Murray Albert",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,Ice Hockey,"DUNSTER, Bernard Frank",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,Ice Hockey,"FORBES, R.A.",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,Ice Hockey,"GILPIN, A.",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,Ice Hockey,"GRAVELLE, Jean Orval",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,Ice Hockey,"GUZZO, Patrick",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,Ice Hockey,"HALDER, Walter Edwin",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,Ice Hockey,"HIBBERD, Thomas Edward",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,Ice Hockey,"KING, Ross",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,Ice Hockey,"LAPERRIERE, Henri-André",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,Ice Hockey,"LECOMPTE, John Howard",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,Ice Hockey,"LEICHNITZ, J.",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,Ice Hockey,"MARA, George Edward",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,Ice Hockey,"RENAUD, Albert Roméo",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,Ice Hockey,"SCHROETER, Reginald John",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,Ice Hockey,"TAYLOR, Irving",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,Ice Hockey,"BOUZEK, Vladimir",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,Ice Hockey,"BUBNIK, Gustav",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,Ice Hockey,"DROBNY, Jaroslav",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,Ice Hockey,"HAJNY, Premysl",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,Ice Hockey,"JARKOVSKY, Zdenek",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,Ice Hockey,"KOBRANOV, Vladimir",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,Ice Hockey,"KONOPASEK, Stanislav",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,Ice Hockey,"MODRY, Bohumil",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,Ice Hockey,"POKORNY, Miloslav",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,Ice Hockey,"ROZINAK, Vaclav",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,Ice Hockey,"SLAMA, Miroslav",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,Ice Hockey,"STIBOR, Karel",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,Ice Hockey,"STOVIK, Vilibald",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,Ice Hockey,"TROJAK, Ladislav",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,Ice Hockey,"TROUSILEK, Josef",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,Ice Hockey,"ZABRODSKY, Oldrich",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,Ice Hockey,"ZABRODSKY, Vladimir",TCH,Men,Ice Hockey,Silver
